"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","trstplt","trstep","trstprt","trstprl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","happy","atchctr","atcherp"
"ESS8e02_3",8,"2.3","23.11.2023",13006,"FI",1,0.84696746,0.23850831,0.20200878,8,8,8,9,4,10,7,5,8,9,9,10,8,4
"ESS8e02_3",8,"2.3","23.11.2023",13007,"FI",1,1.2152057,0.23850831,0.28983665,3,2,2,5,5,8,2,2,4,8,7,8,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13008,"FI",1,0.84696746,0.23850831,0.20200878,2,2,2,5,7,10,2,1,1,2,2,9,7,7
"ESS8e02_3",8,"2.3","23.11.2023",13009,"FI",1,0.920021,0.23850831,0.21943265,8,8,7,9,6,9,8,8,8,9,9,9,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13011,"FI",1,0.69109285,0.23850831,0.16483139,3,4,4,5,6,8,7,6,6,8,8,8,8,5
"ESS8e02_3",8,"2.3","23.11.2023",13013,"FI",1,0.84696746,0.23850831,0.20200878,5,5,5,5,8,9,7,7,7,8,5,9,10,8
"ESS8e02_3",8,"2.3","23.11.2023",13017,"FI",1,0.920021,0.23850831,0.21943265,2,5,2,7,2,9,3,4,4,5,6,9,7,9
"ESS8e02_3",8,"2.3","23.11.2023",13019,"FI",1,0.82493424,0.23850831,0.19675368,4,4,4,9,6,8,6,4,4,8,7,8,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13020,"FI",1,0.920021,0.23850831,0.21943265,6,8,7,8,5,8,4,3,7,7,4,9,5,5
"ESS8e02_3",8,"2.3","23.11.2023",13021,"FI",1,0.84696746,0.23850831,0.20200878,0,5,1,6,5,7,4,0,4,10,5,8,9,9
"ESS8e02_3",8,"2.3","23.11.2023",13025,"FI",1,0.82493424,0.23850831,0.19675368,7,6,8,9,4,9,8,3,9,8,9,8,9,9
"ESS8e02_3",8,"2.3","23.11.2023",13026,"FI",1,0.82493424,0.23850831,0.19675368,7,8,7,7,3,8,7,2,7,8,7,8,7,8
"ESS8e02_3",8,"2.3","23.11.2023",13028,"FI",1,0.82493424,0.23850831,0.19675368,7,5,7,9,8,8,4,3,8,9,7,8,10,8
"ESS8e02_3",8,"2.3","23.11.2023",13031,"FI",1,0.7785056,0.23850831,0.18568006,7,8,8,8,8,9,6,4,9,9,9,9,9,9
"ESS8e02_3",8,"2.3","23.11.2023",13032,"FI",1,1.3140312,0.23850831,0.31340736,2,3,3,2,7,8,4,2,2,8,7,8,10,8
"ESS8e02_3",8,"2.3","23.11.2023",13034,"FI",1,0.920021,0.23850831,0.21943265,4,5,4,5,5,9,7,2,4,8,8,9,10,8
"ESS8e02_3",8,"2.3","23.11.2023",13035,"FI",1,0.7785056,0.23850831,0.18568006,6,6,6,9,3,6,5,3,7,8,9,7,9,10
"ESS8e02_3",8,"2.3","23.11.2023",13036,"FI",1,0.71548164,0.23850831,0.17064832,3,2,5,4,4,10,4,3,4,8,8,10,7,9
"ESS8e02_3",8,"2.3","23.11.2023",13038,"FI",1,0.920021,0.23850831,0.21943265,8,7,7,9,6,9,4,2,8,9,9,10,6,5
"ESS8e02_3",8,"2.3","23.11.2023",13039,"FI",1,0.9035193,0.23850831,0.21549685,7,8,6,6,6,7,2,3,7,8,8,6,8,4
"ESS8e02_3",8,"2.3","23.11.2023",13040,"FI",1,1.4463558,0.23850831,0.3449679,7,7,8,8,5,8,7,6,8,7,9,7,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13042,"FI",1,0.84696746,0.23850831,0.20200878,8,8,8,9,6,8,7,8,8,7,8,9,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13043,"FI",1,0.9035193,0.23850831,0.21549685,8,8,8,8,2,9,7,6,7,9,8,9,8,9
"ESS8e02_3",8,"2.3","23.11.2023",13044,"FI",1,1.1686655,0.23850831,0.27873644,5,8,6,7,8,8,6,7,7,8,6,7,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13045,"FI",1,0.71548164,0.23850831,0.17064832,3,5,2,3,8,5,2,2,4,8,4,5,8,5
"ESS8e02_3",8,"2.3","23.11.2023",13046,"FI",1,0.920021,0.23850831,0.21943265,3,4,3,4,2,8,3,1,7,3,5,8,1,3
"ESS8e02_3",8,"2.3","23.11.2023",13048,"FI",1,1.1686655,0.23850831,0.27873644,7,5,7,6,6,10,2,5,7,8,6,9,9,5
"ESS8e02_3",8,"2.3","23.11.2023",13049,"FI",1,0.9568875,0.23850831,0.22822562,4,6,6,8,5,10,7,5,8,9,9,10,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13051,"FI",1,0.7784013,0.23850831,0.18565519,6,6,6,6,6,8,6,4,6,8,7,8,9,9
"ESS8e02_3",8,"2.3","23.11.2023",13052,"FI",1,0.7784013,0.23850831,0.18565519,5,4,9,5,6,9,3,5,8,8,8,10,10,7
"ESS8e02_3",8,"2.3","23.11.2023",13053,"FI",1,1.3292658,0.23850831,0.31704095,5,2,5,6,8,7,4,4,7,2,8,8,8,1
"ESS8e02_3",8,"2.3","23.11.2023",13054,"FI",1,1.1168282,0.23850831,0.2663728,9,8,9,9,10,10,10,10,88,10,10,9,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13055,"FI",1,1.337098,0.23850831,0.318909,8,9,7,8,7,9,6,7,9,8,9,9,6,9
"ESS8e02_3",8,"2.3","23.11.2023",13057,"FI",1,1.251971,0.23850831,0.2986055,2,2,2,2,5,8,2,0,3,9,3,6,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13059,"FI",1,1.2789532,0.23850831,0.30504096,5,6,6,6,6,7,7,6,6,6,6,6,6,6
"ESS8e02_3",8,"2.3","23.11.2023",13060,"FI",1,1.0100864,0.23850831,0.240914,6,3,5,7,8,8,2,7,8,9,10,5,10,5
"ESS8e02_3",8,"2.3","23.11.2023",13061,"FI",1,0.75186753,0.23850831,0.17932665,5,6,5,7,4,9,4,2,7,7,8,9,10,9
"ESS8e02_3",8,"2.3","23.11.2023",13062,"FI",1,0.7690037,0.23850831,0.18341377,0,3,0,0,88,10,2,0,2,9,7,9,10,10
"ESS8e02_3",8,"2.3","23.11.2023",13063,"FI",1,1.0100864,0.23850831,0.240914,6,6,5,8,6,9,5,4,5,8,7,10,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13067,"FI",1,1.1686655,0.23850831,0.27873644,5,2,4,5,7,8,4,3,6,7,8,8,8,2
"ESS8e02_3",8,"2.3","23.11.2023",13068,"FI",1,0.920021,0.23850831,0.21943265,7,7,6,8,3,10,7,4,7,7,6,10,3,7
"ESS8e02_3",8,"2.3","23.11.2023",13071,"FI",1,0.9568875,0.23850831,0.22822562,4,4,5,4,7,8,4,3,3,6,4,10,10,6
"ESS8e02_3",8,"2.3","23.11.2023",13073,"FI",1,1.1686655,0.23850831,0.27873644,5,8,5,8,5,8,6,3,5,9,7,8,8,3
"ESS8e02_3",8,"2.3","23.11.2023",13075,"FI",1,1.3140312,0.23850831,0.31340736,5,8,5,5,5,9,4,6,6,8,8,9,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13076,"FI",1,1.0374446,0.23850831,0.24743916,5,7,5,7,7,8,4,7,5,7,9,8,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13079,"FI",1,0.920021,0.23850831,0.21943265,7,6,7,9,8,9,7,7,8,9,9,9,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13083,"FI",1,1.166488,0.23850831,0.2782171,7,7,8,5,10,9,7,6,8,9,9,10,10,9
"ESS8e02_3",8,"2.3","23.11.2023",13084,"FI",1,1.0787591,0.23850831,0.25729302,6,5,7,7,4,7,2,4,6,8,5,7,8,3
"ESS8e02_3",8,"2.3","23.11.2023",13085,"FI",1,1.0100864,0.23850831,0.240914,0,1,0,0,3,7,1,0,3,8,3,8,3,0
"ESS8e02_3",8,"2.3","23.11.2023",13086,"FI",1,0.8167183,0.23850831,0.1947941,7,5,7,6,6,7,5,5,6,4,8,7,8,7
"ESS8e02_3",8,"2.3","23.11.2023",13087,"FI",1,1.3140312,0.23850831,0.31340736,4,88,6,5,3,10,6,9,5,10,10,5,6,8
"ESS8e02_3",8,"2.3","23.11.2023",13089,"FI",1,0.7785056,0.23850831,0.18568006,6,2,0,7,1,5,6,8,8,8,2,10,8,5
"ESS8e02_3",8,"2.3","23.11.2023",13090,"FI",1,0.8662712,0.23850831,0.20661288,5,4,5,6,3,6,7,7,6,7,8,7,8,6
"ESS8e02_3",8,"2.3","23.11.2023",13093,"FI",1,0.84944534,0.23850831,0.20259978,6,6,6,5,5,9,5,5,5,9,6,8,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13094,"FI",1,1.0374446,0.23850831,0.24743916,8,8,7,8,4,9,8,9,10,9,8,8,8,5
"ESS8e02_3",8,"2.3","23.11.2023",13095,"FI",1,0.69109285,0.23850831,0.16483139,5,7,6,8,7,10,7,3,7,8,8,10,10,9
"ESS8e02_3",8,"2.3","23.11.2023",13098,"FI",1,1.4139916,0.23850831,0.33724874,8,9,8,8,3,2,4,1,4,8,6,4,3,5
"ESS8e02_3",8,"2.3","23.11.2023",13099,"FI",1,1.166488,0.23850831,0.2782171,5,2,5,5,7,8,1,2,3,8,5,8,10,8
"ESS8e02_3",8,"2.3","23.11.2023",13100,"FI",1,1.2839551,0.23850831,0.30623397,8,9,7,9,8,8,7,8,8,9,8,7,4,6
"ESS8e02_3",8,"2.3","23.11.2023",13101,"FI",1,1.0787591,0.23850831,0.25729302,5,5,5,6,5,8,3,3,7,8,8,8,10,5
"ESS8e02_3",8,"2.3","23.11.2023",13103,"FI",1,1.251971,0.23850831,0.2986055,5,4,5,4,6,8,6,3,6,7,6,8,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13104,"FI",1,0.84944534,0.23850831,0.20259978,6,5,6,8,3,7,6,0,6,8,7,7,8,6
"ESS8e02_3",8,"2.3","23.11.2023",13107,"FI",1,1.3240879,0.23850831,0.31580597,5,5,5,5,2,9,5,3,5,9,8,9,5,8
"ESS8e02_3",8,"2.3","23.11.2023",13108,"FI",1,1.0787591,0.23850831,0.25729302,5,7,6,7,6,10,4,3,6,9,9,9,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13113,"FI",1,1.0374446,0.23850831,0.24743916,7,8,7,9,3,8,8,7,9,9,9,9,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13114,"FI",1,0.8167183,0.23850831,0.1947941,6,3,5,5,4,5,7,3,3,8,8,5,8,6
"ESS8e02_3",8,"2.3","23.11.2023",13115,"FI",1,1.0100864,0.23850831,0.240914,4,7,3,8,4,7,3,7,6,8,7,8,10,10
"ESS8e02_3",8,"2.3","23.11.2023",13117,"FI",1,0.84944534,0.23850831,0.20259978,7,6,7,8,5,9,7,7,7,8,8,9,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13118,"FI",1,1.0787591,0.23850831,0.25729302,8,8,8,7,5,9,6,6,7,9,7,9,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13120,"FI",1,1.0100864,0.23850831,0.240914,7,9,8,6,5,8,9,6,8,8,4,9,8,3
"ESS8e02_3",8,"2.3","23.11.2023",13121,"FI",1,1.2789532,0.23850831,0.30504096,6,5,6,5,5,7,4,4,5,5,5,8,9,6
"ESS8e02_3",8,"2.3","23.11.2023",13122,"FI",1,1.454878,0.23850831,0.34700048,4,3,4,4,5,6,3,4,6,3,4,8,6,4
"ESS8e02_3",8,"2.3","23.11.2023",13123,"FI",1,1.4463558,0.23850831,0.3449679,7,8,7,8,8,8,6,7,9,8,8,8,6,7
"ESS8e02_3",8,"2.3","23.11.2023",13125,"FI",1,0.8662712,0.23850831,0.20661288,6,8,7,6,6,9,5,3,8,7,8,9,6,6
"ESS8e02_3",8,"2.3","23.11.2023",13127,"FI",1,1.4407215,0.23850831,0.34362406,6,6,6,6,2,8,6,7,7,9,5,9,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13128,"FI",1,0.97405857,0.23850831,0.23232107,0,3,0,0,0,0,0,0,4,3,0,1,2,0
"ESS8e02_3",8,"2.3","23.11.2023",13129,"FI",1,0.7785056,0.23850831,0.18568006,4,6,4,7,9,10,8,7,8,9,9,10,10,8
"ESS8e02_3",8,"2.3","23.11.2023",13130,"FI",1,0.84696746,0.23850831,0.20200878,7,7,7,6,8,8,6,7,7,7,7,8,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13135,"FI",1,1.5928401,0.23850831,0.3799056,0,4,2,2,10,9,5,4,1,8,2,8,9,5
"ESS8e02_3",8,"2.3","23.11.2023",13136,"FI",1,0.97405857,0.23850831,0.23232107,4,5,4,6,5,7,3,1,2,8,6,7,9,6
"ESS8e02_3",8,"2.3","23.11.2023",13137,"FI",1,0.920021,0.23850831,0.21943265,3,5,3,5,6,4,3,2,3,5,4,5,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13138,"FI",1,1.1686655,0.23850831,0.27873644,5,1,3,1,0,7,1,1,2,9,10,8,9,1
"ESS8e02_3",8,"2.3","23.11.2023",13140,"FI",1,1.4463558,0.23850831,0.3449679,5,8,6,3,5,8,1,2,6,9,7,7,7,5
"ESS8e02_3",8,"2.3","23.11.2023",13141,"FI",1,1.1686655,0.23850831,0.27873644,3,5,5,3,5,8,6,2,3,7,6,7,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13143,"FI",1,0.9568875,0.23850831,0.22822562,6,2,6,2,8,10,1,2,6,6,9,10,10,8
"ESS8e02_3",8,"2.3","23.11.2023",13145,"FI",1,1.1686655,0.23850831,0.27873644,3,4,3,4,4,8,6,3,8,7,7,8,9,5
"ESS8e02_3",8,"2.3","23.11.2023",13146,"FI",1,1.4407215,0.23850831,0.34362406,6,7,6,7,5,8,3,6,6,8,5,7,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13147,"FI",1,0.84696746,0.23850831,0.20200878,7,7,7,8,9,9,6,3,5,9,8,9,10,9
"ESS8e02_3",8,"2.3","23.11.2023",13150,"FI",1,1.5913765,0.23850831,0.37955654,3,3,2,2,2,6,2,2,2,3,7,7,8,2
"ESS8e02_3",8,"2.3","23.11.2023",13151,"FI",1,1.3140312,0.23850831,0.31340736,6,5,7,5,8,8,6,5,7,8,7,9,9,6
"ESS8e02_3",8,"2.3","23.11.2023",13153,"FI",1,0.920021,0.23850831,0.21943265,6,7,7,7,4,9,7,7,7,8,9,9,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13154,"FI",1,1.2152057,0.23850831,0.28983665,0,0,0,0,5,7,3,3,7,6,8,5,5,5
"ESS8e02_3",8,"2.3","23.11.2023",13155,"FI",1,1.3140312,0.23850831,0.31340736,3,88,3,3,88,10,8,8,88,10,3,7,8,0
"ESS8e02_3",8,"2.3","23.11.2023",13156,"FI",1,0.84554076,0.23850831,0.2016685,7,7,7,8,6,7,4,6,8,8,5,7,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13157,"FI",1,0.82493424,0.23850831,0.19675368,7,7,7,7,5,9,8,6,7,8,8,9,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13159,"FI",1,0.8646885,0.23850831,0.2062354,2,1,2,3,5,10,2,8,8,5,6,10,10,1
"ESS8e02_3",8,"2.3","23.11.2023",13161,"FI",1,0.69109285,0.23850831,0.16483139,9,9,9,8,7,9,10,8,9,9,10,10,10,10
"ESS8e02_3",8,"2.3","23.11.2023",13164,"FI",1,0.69109285,0.23850831,0.16483139,4,4,4,4,6,8,6,4,4,8,7,7,5,5
"ESS8e02_3",8,"2.3","23.11.2023",13165,"FI",1,1.2789532,0.23850831,0.30504096,5,9,6,7,5,7,7,7,8,8,8,7,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13166,"FI",1,1.166488,0.23850831,0.2782171,6,7,5,5,10,10,3,1,3,8,9,8,10,7
"ESS8e02_3",8,"2.3","23.11.2023",13167,"FI",1,1.0374446,0.23850831,0.24743916,6,6,5,7,5,7,6,5,6,7,7,7,3,4
"ESS8e02_3",8,"2.3","23.11.2023",13168,"FI",1,1.2789532,0.23850831,0.30504096,8,9,8,9,5,9,7,8,8,9,9,8,9,9
"ESS8e02_3",8,"2.3","23.11.2023",13169,"FI",1,0.7690037,0.23850831,0.18341377,8,7,8,8,5,9,5,7,7,8,6,9,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13171,"FI",1,0.69109285,0.23850831,0.16483139,5,4,6,3,6,3,2,3,4,8,7,3,8,6
"ESS8e02_3",8,"2.3","23.11.2023",13173,"FI",1,0.84944534,0.23850831,0.20259978,7,8,8,7,7,9,4,4,5,9,9,8,6,5
"ESS8e02_3",8,"2.3","23.11.2023",13174,"FI",1,0.69109285,0.23850831,0.16483139,2,2,2,3,8,8,7,1,4,8,8,7,4,3
"ESS8e02_3",8,"2.3","23.11.2023",13176,"FI",1,1.166488,0.23850831,0.2782171,0,4,0,0,5,9,8,0,1,6,10,9,10,8
"ESS8e02_3",8,"2.3","23.11.2023",13177,"FI",1,1.0374446,0.23850831,0.24743916,5,5,5,4,4,9,8,6,8,10,10,10,10,6
"ESS8e02_3",8,"2.3","23.11.2023",13180,"FI",1,0.84944534,0.23850831,0.20259978,4,2,2,4,7,9,5,4,5,7,7,9,7,5
"ESS8e02_3",8,"2.3","23.11.2023",13181,"FI",1,1.0100864,0.23850831,0.240914,7,7,7,9,7,8,4,3,6,7,8,9,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13182,"FI",1,1.1378468,0.23850831,0.27138594,7,5,7,7,6,8,6,4,7,8,8,9,9,6
"ESS8e02_3",8,"2.3","23.11.2023",13183,"FI",1,1.4407215,0.23850831,0.34362406,7,9,7,8,0,9,7,8,8,8,8,9,10,9
"ESS8e02_3",8,"2.3","23.11.2023",13184,"FI",1,0.7690037,0.23850831,0.18341377,6,7,7,5,4,9,5,2,6,9,7,8,6,8
"ESS8e02_3",8,"2.3","23.11.2023",13186,"FI",1,0.69109285,0.23850831,0.16483139,4,4,4,6,8,10,5,5,4,8,8,8,9,9
"ESS8e02_3",8,"2.3","23.11.2023",13195,"FI",1,0.9035193,0.23850831,0.21549685,3,8,6,6,2,7,2,0,3,9,8,8,8,6
"ESS8e02_3",8,"2.3","23.11.2023",13199,"FI",1,1.1686655,0.23850831,0.27873644,4,4,4,4,4,5,4,2,5,8,5,4,5,5
"ESS8e02_3",8,"2.3","23.11.2023",13204,"FI",1,1.2056876,0.23850831,0.2875665,5,7,5,5,7,9,7,6,8,10,8,9,7,8
"ESS8e02_3",8,"2.3","23.11.2023",13206,"FI",1,0.78652555,0.23850831,0.18759288,6,7,6,6,88,9,7,7,8,8,8,9,7,6
"ESS8e02_3",8,"2.3","23.11.2023",13207,"FI",1,0.78652555,0.23850831,0.18759288,4,6,4,8,6,7,5,5,8,9,4,8,8,7
"ESS8e02_3",8,"2.3","23.11.2023",13219,"FI",1,0.74057484,0.23850831,0.17663325,7,7,6,6,7,7,5,7,8,9,9,8,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13220,"FI",1,0.78652555,0.23850831,0.18759288,8,8,8,6,5,7,6,6,6,8,7,7,7,7
"ESS8e02_3",8,"2.3","23.11.2023",13222,"FI",1,0.9035193,0.23850831,0.21549685,6,6,6,7,5,9,8,7,6,8,9,9,7,5
"ESS8e02_3",8,"2.3","23.11.2023",13223,"FI",1,0.920021,0.23850831,0.21943265,7,9,8,10,6,8,5,6,8,9,6,9,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13224,"FI",1,1.1686655,0.23850831,0.27873644,4,4,4,7,10,9,6,4,7,9,2,9,8,5
"ESS8e02_3",8,"2.3","23.11.2023",13228,"FI",1,0.8167183,0.23850831,0.1947941,5,5,5,7,5,8,3,3,8,9,6,8,8,0
"ESS8e02_3",8,"2.3","23.11.2023",13229,"FI",1,1.454878,0.23850831,0.34700048,88,88,88,88,88,5,5,5,88,6,4,6,5,5
"ESS8e02_3",8,"2.3","23.11.2023",13231,"FI",1,1.0374446,0.23850831,0.24743916,4,88,5,6,88,7,6,88,7,9,9,7,3,0
"ESS8e02_3",8,"2.3","23.11.2023",13235,"FI",1,1.454878,0.23850831,0.34700048,2,1,2,2,88,9,9,9,9,7,9,8,6,5
"ESS8e02_3",8,"2.3","23.11.2023",13237,"FI",1,1.4463558,0.23850831,0.3449679,2,2,2,5,8,8,2,1,7,4,9,9,2,9
"ESS8e02_3",8,"2.3","23.11.2023",13244,"FI",1,0.84696746,0.23850831,0.20200878,2,0,1,2,2,7,2,1,3,8,4,7,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13257,"FI",1,1.1378468,0.23850831,0.27138594,0,9,3,0,1,0,0,0,5,6,3,8,10,10
"ESS8e02_3",8,"2.3","23.11.2023",13263,"FI",1,0.8662712,0.23850831,0.20661288,7,7,88,88,3,9,7,7,8,9,9,8,7,9
"ESS8e02_3",8,"2.3","23.11.2023",13264,"FI",1,0.9035193,0.23850831,0.21549685,88,5,88,9,88,7,7,7,7,9,9,9,99,5
"ESS8e02_3",8,"2.3","23.11.2023",13269,"FI",1,1.251971,0.23850831,0.2986055,4,3,4,3,5,6,7,7,5,8,4,8,9,5
"ESS8e02_3",8,"2.3","23.11.2023",13274,"FI",1,0.9035193,0.23850831,0.21549685,3,8,5,3,5,7,3,5,4,10,8,10,9,5
"ESS8e02_3",8,"2.3","23.11.2023",13282,"FI",1,1.1378468,0.23850831,0.27138594,7,10,7,10,8,9,9,10,10,10,10,8,8,7
"ESS8e02_3",8,"2.3","23.11.2023",13283,"FI",1,1.454878,0.23850831,0.34700048,10,88,10,10,88,8,8,10,10,10,10,9,10,99
"ESS8e02_3",8,"2.3","23.11.2023",13287,"FI",1,1.5928401,0.23850831,0.3799056,6,6,5,7,5,8,8,7,9,9,9,8,6,6
"ESS8e02_3",8,"2.3","23.11.2023",13289,"FI",1,1.4103266,0.23850831,0.3363746,8,7,8,8,6,10,10,9,10,8,9,10,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13290,"FI",1,0.920021,0.23850831,0.21943265,7,5,5,8,5,10,6,5,8,7,8,9,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13291,"FI",1,0.8662712,0.23850831,0.20661288,5,6,5,5,88,7,7,7,6,8,8,7,6,4
"ESS8e02_3",8,"2.3","23.11.2023",13293,"FI",1,0.920021,0.23850831,0.21943265,6,7,7,9,5,10,6,6,9,8,8,9,6,5
"ESS8e02_3",8,"2.3","23.11.2023",13294,"FI",1,0.97405857,0.23850831,0.23232107,7,9,7,9,4,5,3,7,10,7,7,7,10,9
"ESS8e02_3",8,"2.3","23.11.2023",13296,"FI",1,0.8662712,0.23850831,0.20661288,5,7,4,6,5,6,2,2,8,9,4,3,7,9
"ESS8e02_3",8,"2.3","23.11.2023",13308,"FI",1,1.454878,0.23850831,0.34700048,5,88,88,5,88,8,5,4,88,9,9,7,8,7
"ESS8e02_3",8,"2.3","23.11.2023",13309,"FI",1,1.454878,0.23850831,0.34700048,5,7,6,8,2,9,6,88,9,9,7,9,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13311,"FI",1,0.9568875,0.23850831,0.22822562,7,8,7,7,88,9,8,7,8,8,8,8,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13313,"FI",1,1.4463558,0.23850831,0.3449679,4,7,4,6,8,10,10,10,7,6,10,10,10,8
"ESS8e02_3",8,"2.3","23.11.2023",13314,"FI",1,1.454878,0.23850831,0.34700048,8,7,7,8,7,9,88,8,88,9,9,9,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13318,"FI",1,0.8662712,0.23850831,0.20661288,5,3,7,7,6,8,4,6,8,6,7,8,8,7
"ESS8e02_3",8,"2.3","23.11.2023",13322,"FI",1,1.4407215,0.23850831,0.34362406,2,4,2,4,2,8,7,2,5,10,9,10,10,8
"ESS8e02_3",8,"2.3","23.11.2023",13323,"FI",1,1.4407215,0.23850831,0.34362406,5,7,5,7,88,9,9,6,8,10,9,9,8,8
"ESS8e02_3",8,"2.3","23.11.2023",13327,"FI",1,1.1686655,0.23850831,0.27873644,4,6,5,7,4,10,8,4,10,9,9,10,10,7
"ESS8e02_3",8,"2.3","23.11.2023",13328,"FI",1,1.5913765,0.23850831,0.37955654,5,3,4,5,5,9,7,7,6,10,9,8,5,4
"ESS8e02_3",8,"2.3","23.11.2023",13332,"FI",1,1.454878,0.23850831,0.34700048,9,9,9,9,5,9,4,5,6,8,8,10,5,5
"ESS8e02_3",8,"2.3","23.11.2023",13334,"FI",1,1.1686655,0.23850831,0.27873644,8,7,7,8,6,9,9,9,9,10,9,10,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13335,"FI",1,1.2437745,0.23850831,0.29665056,7,9,9,9,5,7,7,8,7,2,8,7,9,6
"ESS8e02_3",8,"2.3","23.11.2023",13338,"FI",1,0.82493424,0.23850831,0.19675368,9,5,9,8,0,10,10,8,8,9,9,10,8,7
"ESS8e02_3",8,"2.3","23.11.2023",13340,"FI",1,1.4103266,0.23850831,0.3363746,5,3,3,5,10,8,5,5,9,10,7,7,8,5
"ESS8e02_3",8,"2.3","23.11.2023",13341,"FI",1,1.4407215,0.23850831,0.34362406,7,7,7,7,6,6,4,4,5,9,9,7,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13342,"FI",1,1.2437745,0.23850831,0.29665056,5,7,5,5,5,8,4,5,6,9,6,9,6,6
"ESS8e02_3",8,"2.3","23.11.2023",13350,"FI",1,1.3617184,0.23850831,0.32478115,10,8,7,6,5,7,8,8,9,7,8,8,4,6
"ESS8e02_3",8,"2.3","23.11.2023",13353,"FI",1,1.5928401,0.23850831,0.3799056,4,10,7,5,4,5,4,6,7,10,6,8,7,6
"ESS8e02_3",8,"2.3","23.11.2023",13354,"FI",1,0.82493424,0.23850831,0.19675368,4,5,3,6,4,5,3,1,6,5,5,6,7,7
"ESS8e02_3",8,"2.3","23.11.2023",13358,"FI",1,1.454878,0.23850831,0.34700048,6,8,6,7,5,6,7,7,7,7,8,8,6,6
"ESS8e02_3",8,"2.3","23.11.2023",13359,"FI",1,1.251971,0.23850831,0.2986055,5,6,5,5,5,5,5,5,4,8,7,9,5,2
"ESS8e02_3",8,"2.3","23.11.2023",13369,"FI",1,0.7785056,0.23850831,0.18568006,3,0,1,6,8,10,6,6,8,8,8,10,8,10
"ESS8e02_3",8,"2.3","23.11.2023",13370,"FI",1,1.5913765,0.23850831,0.37955654,9,88,9,9,0,10,10,8,9,10,9,5,7,99
"ESS8e02_3",8,"2.3","23.11.2023",13371,"FI",1,1.0740563,0.23850831,0.25617135,6,6,6,7,7,8,9,8,8,9,8,9,8,7
"ESS8e02_3",8,"2.3","23.11.2023",13373,"FI",1,1.4407215,0.23850831,0.34362406,3,4,4,7,5,10,8,7,7,9,8,10,9,7
"ESS8e02_3",8,"2.3","23.11.2023",13375,"FI",1,1.166488,0.23850831,0.2782171,0,0,0,0,8,7,88,88,88,88,5,10,8,0
"ESS8e02_3",8,"2.3","23.11.2023",13377,"FI",1,0.82493424,0.23850831,0.19675368,7,5,7,7,8,7,3,7,9,9,7,8,9,8
"ESS8e02_3",8,"2.3","23.11.2023",13379,"FI",1,1.2839551,0.23850831,0.30623397,5,88,5,5,88,9,5,5,6,8,9,9,7,7
"ESS8e02_3",8,"2.3","23.11.2023",13381,"FI",1,1.2915204,0.23850831,0.30803835,3,5,3,5,5,8,7,5,7,8,6,8,7,7
"ESS8e02_3",8,"2.3","23.11.2023",13386,"FI",1,0.82493424,0.23850831,0.19675368,0,0,0,0,5,5,7,5,7,10,10,5,10,10
"ESS8e02_3",8,"2.3","23.11.2023",13387,"FI",1,0.82493424,0.23850831,0.19675368,7,1,4,8,6,8,5,4,6,9,8,8,8,4
